55182,82.95,111,Historical,9207.45,149884843.72999972,342631947.65999997,0.4374514541146444,A,5153,12379,5430,M,FF,M,MFFM,F,A/F,3
145390,202.2,46,Historical,9301.199999999999,148654482.56999967,342631947.65999997,0.4338605421509388,A,5717,6270,1568,M,M,R,MMR,Seasonal,A/Seasonal,12
54927,13.95,111,Historical,1548.4499999999998,322397113.65999913,342631947.65999997,0.9409429443512365,C,2083,9897,9457,R,F,F,RFF,Seasonal,C/Seasonal,14
892479,145.47,6,Historical,872.8199999999999,338186369.73999727,342631947.65999997,0.9870252089731746,C,12213,8763,5211,FF,F,M,FFFM,F,C/F,5
917677,45.95,41,Historical,1883.95,312376342.7599995,342631947.65999997,0.9116964862540382,C,4855,13895,1882,M,FF,R,MFFR,Seasonal,C/Seasonal,14
619233,69.0,28,Historical,1932.0,310815558.6500001,342631947.65999997,0.9071412072712733,C,8116,13285,4296,F,FF,M,FFFM,F,C/F,5
709020,109.32,36,Historical,3935.5199999999995,250198838.13999912,342631947.65999997,0.7302262379463694,B,11129,8299,5780,F,F,M,FFM,F,B/F,4
536555,219.0,137,Historical,30003.0,32386028.760000013,342631947.65999997,0.09452133398878866,A,10765,14071,4518,F,FF,M,FFFM,F,A/F,3
619339,72.05,42,Historical,3026.1,276421600.7999993,342631947.65999997,0.8067595642724408,B,12572,8973,14075,FF,F,FF,FFFFF,FF,B/FF,1
143293,43.0,37,Historical,1591.0,321217001.5699989,342631947.65999997,0.9374986885016002,C,10675,11845,10658,F,FF,F,FFFF,F,C/F,5
649299,72.45,24,Historical,1738.8000000000002,316847958.9999988,342631947.65999997,0.9247472722958482,C,7645,1351,2509,F,R,R,FRR,R,C/R,11
878495,192.95,35,Historical,6753.25,187994218.56999874,342631947.65999997,0.5486768523889923,A,4870,10081,9875,M,F,F,MFF,F,A/F,3
876076,151.33,39,Historical,5901.870000000001,203838789.90999877,342631947.65999997,0.5949205592243014,A,517,2489,14748,R,R,FF,RRFF,R,A/R,9
645324,46.95,14,Historical,657.3000000000001,340856190.7799982,342631947.65999997,0.994817305005767,C,7333,822,5994,M,R,M,MRM,Seasonal,C/Seasonal,14
552702,58.6,29,Historical,1699.4,317938645.2199998,342631947.65999997,0.9279305312635242,C,5061,9715,9737,M,F,F,MFF,F,C/F,5
873537,5.52,27,Historical,149.04,342616301.4399978,342631947.65999997,0.999954335198136,C,4773,8494,10042,M,F,F,MFF,F,C/F,5
50139,222.95,53,Historical,11816.349999999999,120519957.19999978,342631947.65999997,0.3517475764390598,A,8863,10279,3045,F,F,R,FFR,Seasonal,A/Seasonal,12
229754,93.95,28,Historical,2630.6,288635449.90000063,342631947.65999997,0.8424067045447231,B,49,1755,5615,R,R,M,RRM,R,B/R,10
897190,49.95,15,Historical,749.25,339911050.32999796,342631947.65999997,0.9920588335425685,C,10974,10867,8663,F,F,F,FFF,F,C/F,5
53652,105.0,84,Historical,8820.0,155099056.1099995,342631947.65999997,0.4526695691083284,A,1710,13906,13887,R,FF,FF,RFFFF,Seasonal,A/Seasonal,12
111049,93.19,55,Historical,5125.45,220597342.32999945,342631947.65999997,0.6438317962950212,B,10354,6625,11201,F,M,F,FMF,F,B/F,4
262875,52.95,16,Historical,847.2,338530487.0199967,342631947.65999997,0.9880295440398534,C,11361,2035,10097,FF,R,F,FFRF,Seasonal,C/Seasonal,14
289229,129.0,26,Historical,3354.0,266594278.37999925,342631947.65999997,0.7780777017458561,B,3138,7816,4889,R,F,M,RFM,Seasonal,B/Seasonal,13
203914,31.99,37,Historical,1183.6299999999999,331959539.78999716,342631947.65999997,0.9688516848971911,C,10978,4294,7814,F,M,F,FMF,F,C/F,5
508241,239.0,18,Historical,4302.0,240375421.26999912,342631947.65999997,0.7015557740941545,B,4246,2433,11429,M,R,FF,MRFF,Seasonal,B/Seasonal,13
